GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
105376286	0.9995	0.2460158	0.377	1.160081	0.4376753	57.59	LOC105376286	uncharacterized LOC105376286
6709	0.9995	0.1289893	0.233	1.5181	0.3539138	494.55	SPTAN1	spectrin alpha, non-erythrocytic 1
2021	0.9995	0.6045499	0.461	0.517869	0.2386258	40.78	ENDOG	endonuclease G
1861	0.9995	0.180036	0.233	1.340644	0.3123267	349.76	TOR1A	torsin family 1 member A
445	0.9995	0.5784201	0.188	0.555694	0.1044535	1853.13	ASS1	argininosuccinate synthase 1
25	0.9995	0.7742331	0.866	-0.286842	-0.2483852	9.67	ABL1	ABL proto-oncogene 1, non-receptor tyrosine kinase
1056	0.9995	0.3422373	0.977	-0.949754	-0.9277901	11	CEL	carboxyl ester lipase
5900	0.9995	0.7221539	0.978	0.355582	0.3476796	15.15	RALGDS	ral guanine nucleotide dissociation stimulator
6130	0.9995	0.7324387	0.243	-0.341883	-0.082911	1027.94	RPL7A	ribosomal protein L7a
11182	0.9995	0.6994141	0.461	0.386112	0.1780062	45.03	SLC2A6	solute carrier family 2 member 6
51116	0.9995	0.2576545	0.614	1.131952	0.6950112	23.75	MRPS2	mitochondrial ribosomal protein S2
101928525	0.9995	0.2576545	0.614	1.131952	0.6950112	23.75	LOC101928525	uncharacterized LOC101928525
4851	0.9995	0.4821141	0.671	-0.702906	-0.4717514	28.27	NOTCH1	notch receptor 1
56654	0.9995	0.742392	0.292	-0.328687	-0.0960095	130.24	NPDC1	neural proliferation, differentiation and control 1
3422	0.9995	0.2208871	0.24	1.224173	0.2932698	6873.3	IDI1	isopentenyl-diphosphate delta isomerase 1
5214	0.9995	0.6291157	0.437	0.482972	0.2111538	97.16	PFKP	phosphofructokinase, platelet
1316	0.9995	0.1722094	0.281	-1.365139	-0.3831534	719.29	KLF6	KLF transcription factor 6
1645	0.9995	0.1038102	0.239	-1.626656	-0.3880907	647.99	AKR1C1	aldo-keto reductase family 1 member C1
1646	0.9995	0.2081868	0.215	-1.258567	-0.2708582	4086.38	AKR1C2	aldo-keto reductase family 1 member C2
8644	0.9995	0.7469927	0.23	-0.322607	-0.0743067	3077.1	AKR1C3	aldo-keto reductase family 1 member C3
1109	0.9995	0.1032375	0.239	-1.629357	-0.3888761	650.58	AKR1C4	aldo-keto reductase family 1 member C4
10276	0.9995	0.9387527	0.246	0.076838	0.0188709	428.51	NET1	neuroepithelial cell transforming 1
2665	0.9995	0.3690116	0.612	0.898326	0.5496508	18.64	GDI2	GDP dissociation inhibitor 2
509	0.9995	0.459182	0.157	0.740195	0.1165423	4673.28	ATP5F1C	ATP synthase F1 subunit gamma
9712	0.9995	0.8508218	0.271	-0.18807	-0.0510375	171.93	USP6NL	USP6 N-terminal like
11164	0.9995	0.6581602	0.863	-0.442455	-0.3818694	12.13	NUDT5	nudix hydrolase 5
55388	0.9995	0.0209693	0.831	-2.308537	-1.9178719	16.08	MCM10	minichromosome maintenance 10 replication initiation factor
10557	0.9995	0.7080353	0.242	0.374496	0.0906636	293.59	RPP38	ribonuclease P/MRP subunit p38
6251	0.9995	0.0879949	0.25	-1.706071	-0.4270595	195.89	RSU1	Ras suppressor protein 1
7431	0.9995	0.6343069	0.241	-0.475674	-0.1146493	2420.65	VIM	vimentin
84898	0.9995	0.6266818	0.474	-0.486402	-0.2303402	308.33	PLXDC2	plexin domain containing 2
22852	0.9995	0.0367023	0.525	-2.08906	-1.0975293	26.8	ANKRD26	ankyrin repeat domain containing 26
10730	0.9995	0.6510037	0.306	0.452368	0.1383381	308.79	YME1L1	YME1 like 1 ATPase
25805	0.9995	0.5049339	0.232	0.666747	0.1546059	528.43	BAMBI	BMP and activin membrane bound inhibitor
8829	0.9995	0.5653717	0.343	0.574881	0.1969193	536.57	NRP1	neuropilin 1
3185	0.9995	0.666601	0.547	-0.430818	-0.2356396	48.91	HNRNPF	heterogeneous nuclear ribonucleoprotein F
100287932	0.9995	0.5865676	0.208	0.543817	0.113237	510.31	TIMM23	translocase of inner mitochondrial membrane 23
728113	0.9995	0.7516163	0.51	0.316509	0.1613255	30.91	ANXA8L1	annexin A8 like 1
653145	0.9995	0.6073449	0.584	0.513867	0.3002897	20.35	ANXA8	annexin A8
439965	0.9995	0.638964	0.187	0.469148	0.0879247	1663.66	SHLD2P3	shieldin complex subunit 2 pseudogene 3
100652748	0.9995	0.7297032	0.228	0.34552	0.0787055	297.29	TIMM23B	translocase of inner mitochondrial membrane 23 homolog B
113218477	0.9995	0.7297032	0.228	0.34552	0.0787055	297.29	TIMM23B-AGAP6	TIMM23B-AGAP6 readthrough (NMD candidate)
4153	0.9995	0.9870951	0.392	0.016175	0.0063437	249.01	MBL2	mannose binding lectin 2
55847	0.9995	0.137636	0.271	-1.484652	-0.4023854	169.66	CISD1	CDGSH iron sulfur domain 1
7019	0.9995	0.5165266	0.229	-0.648709	-0.1483372	317.56	TFAM	transcription factor A, mitochondrial
983	0.9995	0.4862335	0.894	0.696312	0.6223467	17.16	CDK1	cyclin dependent kinase 1
84159	0.9995	0.0172856	0.517	2.380576	1.2308731	44.32	ARID5B	AT-rich interaction domain 5B
84890	0.9995	0.1932342	0.362	-1.301071	-0.4710644	147.26	ADO	2-aminoethanethiol dioxygenase
26128	0.9995	0.9716161	0.251	-0.035581	-0.008935	187.25	KIFBP	kinesin family binding protein
5552	0.9995	0.6105784	0.418	-0.509248	-0.2129651	210.85	SRGN	serglycin
6832	0.9995	0.6635165	0.285	-0.435063	-0.1240678	165.37	SUPV3L1	Suv3 like RNA helicase
3098	0.9995	0.5055313	0.335	0.665812	0.2232922	149.48	HK1	hexokinase 1
5464	0.9995	0.6749197	0.223	0.419406	0.0935001	846.08	PPA1	inorganic pyrophosphatase 1
5092	0.9995	0.5707808	0.23	0.566902	0.1301187	921.55	PCBD1	pterin-4 alpha-carbinolamine dehydratase 1
5660	0.9995	0.4327093	0.233	-0.784564	-0.1825426	2178.79	PSAP	prosaposin
54541	0.9995	0.2487734	1.165	1.153334	1.344045	7.6	DDIT4	DNA damage inducible transcript 4
11319	0.9995	0.3409719	0.209	0.952247	0.1986103	372.33	ECD	ecdysoneless cell cycle regulator
51021	0.9995	0.9382084	0.204	0.077522	0.0158247	406.21	MRPS16	mitochondrial ribosomal protein S16
310	0.9995	0.8873012	0.18	0.14172	0.02546	879.74	ANXA7	annexin A7
5328	0.9995	0.5484016	0.506	-0.600157	-0.303725	42.44	PLAU	plasminogen activator, urokinase
26985	0.9995	0.6657291	0.168	0.432017	0.0727738	1190.98	AP3M1	adaptor related protein complex 3 subunit mu 1
23522	0.9995	0.1930603	0.298	-1.301579	-0.3876379	189	KAT6B	lysine acetyltransferase 6B
7417	0.9995	0.4476766	0.226	-0.759294	-0.1717082	654.02	VDAC2	voltage dependent anion channel 2
57178	0.9995	0.6740621	0.45	0.42058	0.1894039	55.45	ZMIZ1	zinc finger MIZ-type containing 1
2746	0.9995	0.1826509	0.284	1.332637	0.3780863	133.55	GLUD1	glutamate dehydrogenase 1
5728	0.9995	0.8329231	0.461	0.210954	0.0972504	52.05	PTEN	phosphatase and tensin homolog
100132116	0.9995	0.8167862	0.338	-0.231681	-0.0783586	136.75	ACTA2-AS1	ACTA2 antisense RNA 1
59	0.9995	0.8167862	0.338	-0.231681	-0.0783586	136.75	ACTA2	actin alpha 2, smooth muscle
355	0.9995	0.4685692	0.255	0.724809	0.1849216	429.59	FAS	Fas cell surface death receptor
3988	0.9995	0.3239817	0.285	-0.986309	-0.2809075	4881.02	LIPA	lipase A, lysosomal acid type
3433	0.9995	0.3138134	0.386	-1.007253	-0.3884867	66.16	IFIT2	interferon induced protein with tetratricopeptide repeats 2
3437	0.9995	0.2738018	0.275	1.094349	0.3007431	227.74	IFIT3	interferon induced protein with tetratricopeptide repeats 3
3434	0.9995	0.8150734	0.378	0.233886	0.0884591	374.95	IFIT1	interferon induced protein with tetratricopeptide repeats 1
143279	0.9995	0.0626824	0.426	-1.861438	-0.7929685	52.1	HECTD2	HECT domain E3 ubiquitin protein ligase 2
3416	0.9995	0.7037867	0.22	-0.380214	-0.0837438	447.84	IDE	insulin degrading enzyme
3832	0.9995	0.2003246	0.484	1.280627	0.619444	45.26	KIF11	kinesin family member 11
55165	0.9995	0.2063241	0.843	1.263738	1.0656685	18.06	CEP55	centrosomal protein 55
64318	0.9995	0.7865113	0.304	-0.270844	-0.0822587	148.29	NOC3L	NOC3 like DNA replication regulator
3070	0.9995	0.7629472	0.731	0.301613	0.2203493	13.08	HELLS	helicase, lymphoid specific
1562	0.9995	0.17108	0.888	1.368742	1.2156874	15.68	CYP2C18	cytochrome P450 family 2 subfamily C member 18
1559	0.9995	0.3627607	0.226	-0.910117	-0.2053941	15527.94	CYP2C9	cytochrome P450 family 2 subfamily C member 9
1558	0.9995	0.1101432	0.261	-1.59755	-0.4175347	7020.04	CYP2C8	cytochrome P450 family 2 subfamily C member 8
9124	0.9995	0.8133646	0.25	0.236088	0.058964	500.18	PDLIM1	PDZ and LIM domain 1
56889	0.9995	0.7944375	0.373	0.260553	0.0970846	74.74	TM9SF3	transmembrane 9 superfamily member 3
118788	0.9995	0.9932228	0.224	-0.008494	-0.0019053	371.75	PIK3AP1	phosphoinositide-3-kinase adaptor protein 1
728658	0.9995	0.3310581	0.485	0.971985	0.4716346	40.13	RPL13AP5	ribosomal protein L13a pseudogene 5
23223	0.9995	0.927824	0.702	-0.090583	-0.0635567	23.04	RRP12	ribosomal RNA processing 12 homolog
5223	0.9995	0.8884335	0.477	-0.140287	-0.0669144	31.26	PGAM1	phosphoglycerate mutase 1
84287	0.9995	0.4041315	0.335	-0.834265	-0.2796032	109.45	ZDHHC16	zinc finger DHHC-type palmitoyltransferase 16
2805	0.9995	0.4216788	0.269	0.803512	0.2164423	852.11	GOT1	glutamic-oxaloacetic transaminase 1
1244	0.9995	0.1561711	0.192	-1.418067	-0.2725114	6037.61	ABCC2	ATP binding cassette subfamily C member 2
1147	0.9995	0.6736487	0.264	0.421146	0.1111225	155.34	CHUK	component of inhibitor of nuclear factor kappa B kinase complex
282991	0.9995	0.972554	0.196	0.034405	0.0067592	902.1	BLOC1S2	biogenesis of lysosomal organelles complex 1 subunit 2
9221	0.9995	0.4893338	0.311	-0.691369	-0.2151859	161.52	NOLC1	nucleolar and coiled-body phosphoprotein 1
83401	0.9995	0.8093226	0.845	0.2413	0.203942	12.96	ELOVL3	ELOVL fatty acid elongase 3
8729	0.9995	0.1196328	0.228	-1.556317	-0.3552953	235.06	GBF1	golgi brefeldin A resistant guanine nucleotide exchange factor 1
4791	0.9995	0.1764527	1.112	1.351758	1.5036625	5.98	NFKB2	nuclear factor kappa B subunit 2
84833	0.9995	0.3273625	0.265	-0.97944	-0.25928	640.79	ATP5MK	ATP synthase membrane subunit k
9748	0.9995	0.5199746	0.279	-0.643385	-0.1792987	362.16	SLK	STE20 like kinase
7511	0.9995	0.8837992	0.308	-0.146155	-0.0450091	231.76	XPNPEP1	X-prolyl aminopeptidase 1
10285	0.9995	0.8836978	0.199	-0.146283	-0.0290689	464.02	SMNDC1	survival motor neuron domain containing 1
9126	0.9995	0.8944546	0.254	-0.13267	-0.0336357	172.73	SMC3	structural maintenance of chromosomes 3
51703	0.9995	0.7254513	0.185	0.351183	0.0651202	1031.13	ACSL5	acyl-CoA synthetase long chain family member 5
64429	0.9995	0.3475337	0.317	0.939384	0.2979412	108.25	ZDHHC6	zinc finger DHHC-type palmitoyltransferase 6
107984270	0.9995	0.9797699	0.753	-0.025357	-0.0191007	15.13	LOC107984270	uncharacterized LOC107984270
840	0.9995	0.4565013	0.279	0.74462	0.2077818	320.63	CASP7	caspase 7
22841	0.9995	0.4101834	0.274	-0.823571	-0.2258115	162.38	RAB11FIP2	RAB11 family interacting protein 2
8661	0.9995	0.4406492	0.251	0.771097	0.1937164	987.87	EIF3A	eukaryotic translation initiation factor 3 subunit A
10935	0.9995	0.3472091	0.168	0.940017	0.1574684	10116.55	PRDX3	peroxiredoxin 3
9531	0.9995	0.9375876	0.263	-0.078302	-0.0206064	276.87	BAG3	BAG cochaperone 3
2263	0.9995	0.8601333	0.253	0.176204	0.0445993	708.31	FGFR2	fibroblast growth factor receptor 2
5654	0.9995	0.5870572	0.251	-0.543105	-0.1360769	431.08	HTRA1	HtrA serine peptidase 1
101	0.9995	0.5871242	0.399	-0.543008	-0.2167203	84.02	ADAM8	ADAM metallopeptidase domain 8
1571	0.9995	0.5604437	0.264	-0.582183	-0.1539239	8949.74	CYP2E1	cytochrome P450 family 2 subfamily E member 1
23410	0.9995	0.454428	0.916	-0.748053	-0.6852233	9.14	SIRT3	sirtuin 3
10581	0.9995	0.1724106	0.178	1.364499	0.2432939	8430.66	IFITM2	interferon induced transmembrane protein 2
8519	0.9995	0.1921375	0.161	1.304282	0.2100525	18235.99	IFITM1	interferon induced transmembrane protein 1
10410	0.9995	0.2535109	0.159	1.141863	0.1818228	14933.64	IFITM3	interferon induced transmembrane protein 3
6050	0.9995	0.8312137	0.68	0.213145	0.1450199	14.8	RNH1	ribonuclease/angiogenin inhibitor 1
3665	0.9995	0.7654182	0.355	-0.298373	-0.1058603	75.95	IRF7	interferon regulatory factor 7
6888	0.9995	0.9160978	0.198	-0.10535	-0.0208989	767.43	TALDO1	transaldolase 1
7106	0.9995	0.2564013	1.313	1.134938	1.4900749	9.04	TSPAN4	tetraspanin 4
1509	0.9995	0.5635076	0.23	-0.577639	-0.1326931	6455.84	CTSD	cathepsin D
6240	0.9995	0.4977689	0.367	0.678004	0.2491063	101.66	RRM1	ribonucleotide reductase catalytic subunit M1
10346	0.9995	0.9965686	0.209	0.004301	0.000897	755.48	TRIM22	tripartite motif containing 22
23647	0.9995	0.5321232	0.29	0.624768	0.1812439	126.43	ARFIP2	ADP ribosylation factor interacting protein 2
3611	0.9995	0.2890748	0.207	1.060153	0.2197326	701.22	ILK	integrin linked kinase
6881	0.9995	0.2890748	0.207	1.060153	0.2197326	701.22	TAF10	TATA-box binding protein associated factor 10
133	0.9995	0.9981249	0.412	0.00235	0.0009689	63.63	ADM	adrenomedullin
144100	0.9995	0.4098763	0.387	-0.824111	-0.3191756	127.29	PLEKHA7	pleckstrin homology domain containing A7
6207	0.9995	0.1784967	0.326	1.345398	0.4384544	185.41	RPS13	ribosomal protein S13
5286	0.9995	0.5838437	0.187	-0.547779	-0.1023332	524.57	PIK3C2A	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha
4925	0.9995	0.0377158	0.311	2.07793	0.6470023	216.67	NUCB2	nucleobindin 2
10083	0.9995	0.9315881	1.007	0.085847	0.0864714	13.4	USH1C	USH1 protein network component harmonin
100528017	0.9995	0.1757973	0.237	1.353809	0.3205784	1208.12	SAA2-SAA4	SAA2-SAA4 readthrough
6289	0.9995	0.1757973	0.237	1.353809	0.3205784	1208.12	SAA2	serum amyloid A2
6288	0.9995	0.1633685	0.232	1.393832	0.3235748	2501.65	SAA1	serum amyloid A1
3939	0.9995	0.8780998	0.195	0.153379	0.029917	2871.08	LDHA	lactate dehydrogenase A
7251	0.9995	0.8781095	0.214	-0.153366	-0.0327668	617.76	TSG101	tumor susceptibility 101
847	0.9995	0.4677661	0.194	0.726118	0.1409834	13700.98	CAT	catalase
8050	0.9995	0.9923227	0.233	-0.009622	-0.0022423	195.33	PDHX	pyruvate dehydrogenase complex component X
960	0.9995	0.4158496	0.281	-0.813643	-0.2288939	826.18	CD44	CD44 molecule (Indian blood group)
6506	0.9995	0.936741	0.502	0.079367	0.0398695	115.8	SLC1A2	solute carrier family 1 member 2
7189	0.9995	0.5757314	0.635	-0.559631	-0.3555641	19.53	TRAF6	TNF receptor associated factor 6
55761	0.9995	0.3515675	0.398	0.931553	0.3704469	56.38	TTC17	tetratricopeptide repeat domain 17
392	0.9995	0.0936587	0.351	-1.676406	-0.5892114	79.72	ARHGAP1	Rho GTPase activating protein 1
2147	0.9995	0.3932522	0.202	0.853734	0.1725284	2875.22	F2	coagulation factor II, thrombin
29763	0.9995	0.3506469	0.855	0.933335	0.7976341	13.18	PACSIN3	protein kinase C and casein kinase substrate in neurons 3
1643	0.9995	0.4710421	0.36	-0.720784	-0.2597719	143.96	DDB2	damage specific DNA binding protein 2
10062	0.9995	0.2155612	0.229	-1.238418	-0.2836415	637.98	NR1H3	nuclear receptor subfamily 1 group H member 3
5702	0.9995	0.5048844	0.268	0.666824	0.1786281	266.18	PSMC3	proteasome 26S subunit, ATPase 3
2346	0.9995	0.3960376	0.415	0.848719	0.3524511	58.82	FOLH1	folate hydrolase 1
9246	0.9995	0.2075218	0.203	1.260409	0.2554663	1145.13	UBE2L6	ubiquitin conjugating enzyme E2 L6
1500	0.9995	0.129276	0.439	-1.516963	-0.6665689	136.15	CTNND1	catenin delta 1
219972	0.9995	0.4044814	0.616	0.833644	0.5137427	84.83	MPEG1	macrophage expressed 1
51338	0.9995	0.4927783	0.338	-0.685897	-0.2318928	201.07	MS4A4A	membrane spanning 4-domains A4A
58475	0.9995	0.6966393	0.511	-0.389861	-0.1990302	113.45	MS4A7	membrane spanning 4-domains A7
51296	0.9995	0.4849021	0.482	0.69844	0.3367422	84.37	SLC15A3	solute carrier family 15 member 3
2237	0.9995	0.7268014	0.586	0.349384	0.2046961	33.9	FEN1	flap structure-specific endonuclease 1
1937	0.9995	0.4418162	0.269	0.76913	0.2066887	152.07	EEF1G	eukaryotic translation elongation factor 1 gamma
1351	0.9995	0.8304183	0.182	0.214165	0.0390737	851.6	COX8A	cytochrome c oxidase subunit 8A
5331	0.9995	0.8957529	0.511	0.131028	0.0669985	28.89	PLCB3	phospholipase C beta 3
572	0.9995	0.8963453	0.553	-0.130279	-0.0720779	38.71	BAD	BCL2 associated agonist of cell death
823	0.9995	0.4840332	0.256	0.69983	0.1789155	145.62	CAPN1	calpain 1
11007	0.9995	0.607847	0.444	0.513149	0.2277996	60.9	CCDC85B	coiled-coil domain containing 85B
10589	0.9995	0.6020315	0.34	0.521481	0.1772341	168.91	DRAP1	DR1 associated protein 1
8815	0.9995	0.710804	0.258	-0.370776	-0.0957668	194.97	BANF1	BAF nuclear assembly factor 1
57804	0.9995	0.1957604	0.484	1.293725	0.6260371	40.48	POLD4	DNA polymerase delta 4, accessory subunit
5883	0.9995	0.4241778	0.536	-0.799194	-0.4287025	33.33	RAD9A	RAD9 checkpoint clamp component A
374403	0.9995	0.8775917	0.693	-0.154023	-0.106806	19.94	TBC1D10C	TBC1 domain family member 10C
2950	0.9995	0.4165674	0.334	-0.812391	-0.2713775	215.29	GSTP1	glutathione S-transferase pi 1
3508	0.9995	0.2070859	0.53	-1.261619	-0.669276	30.71	IGHMBP2	immunoglobulin mu DNA binding protein 2
595	0.9995	0.3459385	0.43	0.942496	0.4054447	47.58	CCND1	cyclin D1
2017	0.9995	0.3061659	0.208	1.0233	0.2130992	345.37	CTTN	cortactin
1717	0.9995	0.2814675	0.35	1.077029	0.3772272	145.42	DHCR7	7-dehydrocholesterol reductase
9789	0.9995	0.063826	0.569	1.853393	1.0553818	23.35	SPCS2	signal peptidase complex subunit 2
11309	0.9995	0.7402528	0.241	-0.331519	-0.0800405	1766.6	SLCO2B1	solute carrier organic anion transporter family member 2B1
6188	0.9995	0.2229678	0.195	1.218674	0.2381263	713.32	RPS3	ribosomal protein S3
81544	0.9995	0.2589241	0.957	-1.128938	-1.0807231	14.4	GDPD5	glycerophosphodiester phosphodiesterase domain containing 5
5547	0.9995	0.0300917	0.71	-2.168881	-1.5398028	16.12	PRCP	prolylcarboxypeptidase
84233	0.9995	0.3461642	0.305	-0.942055	-0.2877436	178.63	TMEM126A	transmembrane protein 126A
54843	0.9995	0.0878113	0.831	-1.707058	-1.4187662	10.15	SYTL2	synaptotagmin like 2
8726	0.9995	0.4665407	0.576	-0.728119	-0.4195558	27.22	EED	embryonic ectoderm development
51501	0.9995	0.1416198	0.327	-1.469786	-0.4812825	104.31	HIKESHI	heat shock protein nuclear import factor hikeshi
11098	0.9995	0.0836893	0.244	1.729669	0.4221968	238.05	PRSS23	serine protease 23
219595	0.9995	0.4779877	0.415	0.709543	0.2942816	68.72	FOLH1B	folate hydrolase 1B (pseudogene)
4361	0.9995	0.6613313	0.223	-0.438076	-0.0974759	353.45	MRE11	MRE11 homolog, double strand break repair nuclease
2526	0.9995	0.6884951	0.839	-0.400898	-0.3363417	14.14	FUT4	fucosyltransferase 4
9702	0.9995	0.326531	0.299	-0.981125	-0.2930353	140.59	CEP57	centrosomal protein 57
8898	0.9995	0.6021989	0.966	-0.521241	-0.5035015	11.67	MTMR2	myotubularin related protein 2
329	0.9995	0.3003828	0.278	1.035613	0.287604	193.61	BIRC2	baculoviral IAP repeat containing 2
4312	0.9995	0.5466686	2.522	-0.60276	-1.5202483	29.39	MMP1	matrix metallopeptidase 1
834	0.9995	0.4521776	0.232	-0.75179	-0.1743743	494.34	CASP1	caspase 1
60496	0.9995	0.8641405	0.259	0.171106	0.0442339	237.35	AASDHPPT	aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase
38	0.9995	0.0828978	0.188	1.734114	0.3255791	2642.97	ACAT1	acetyl-CoA acetyltransferase 1
1662	0.9995	0.8768239	0.327	-0.154997	-0.0507368	132.97	DDX10	DEAD-box helicase 10
1737	0.9995	0.3103159	0.212	1.014559	0.2149054	1368.8	DLAT	dihydrolipoamide S-acetyltransferase
9183	0.9995	0.9669257	0.668	-0.041464	-0.0277148	18.17	ZW10	zw10 kinetochore protein
4837	0.9995	0.7326219	0.757	0.34164	0.2586126	730.16	NNMT	nicotinamide N-methyltransferase
335	0.9995	0.4507253	0.219	0.754206	0.165355	37353.12	APOA1	apolipoprotein A1
104326055	0.9995	0.4507253	0.219	0.754206	0.165355	37353.12	APOA1-AS	APOA1 antisense RNA
6876	0.9995	0.4985822	0.448	-0.676722	-0.302872	55.65	TAGLN	transgelin
3587	0.9995	0.1737116	0.727	-1.360374	-0.9890689	19.65	IL10RA	interleukin 10 receptor subunit alpha
120425	0.9995	0.5772847	0.69	-0.557355	-0.3846351	15.31	JAML	junction adhesion molecule like
916	0.9995	0.5581035	1.002	-0.585661	-0.5868685	9.95	CD3E	CD3 epsilon subunit of T-cell receptor complex
915	0.9995	0.7270611	0.638	0.349038	0.2228528	57.7	CD3D	CD3 delta subunit of T-cell receptor complex
6230	0.9995	0.5935542	0.184	0.533693	0.098443	2775.54	RPS25	ribosomal protein S25
2542	0.9995	0.5470001	0.7	0.602261	0.4218362	20.51	SLC37A4	solute carrier family 37 member 4
10525	0.9995	0.101714	0.207	1.6366	0.3395144	348.48	HYOU1	hypoxia up-regulated 1
79671	0.9995	0.7088695	0.611	-0.373375	-0.2279812	21.33	NLRX1	NLR family member X1
23365	0.9995	0.6865877	0.159	0.40349	0.0641296	4319.82	ARHGEF12	Rho guanine nucleotide exchange factor 12
56253	0.9995	0.3060899	0.548	-1.023461	-0.560725	39.18	CRTAM	cytotoxic and regulatory T cell molecule
3312	0.9995	0.5932775	0.232	0.534093	0.1241058	2535.1	HSPA8	heat shock protein family A (Hsp70) member 8
9538	0.9995	0.9885692	0.445	0.014327	0.0063759	403.61	EI24	EI24 autophagy associated transmembrane protein
1111	0.9995	0.5558596	0.427	0.589003	0.2515463	60.21	CHEK1	checkpoint kinase 1
2113	0.9995	0.3217148	0.422	0.99094	0.4181683	205.51	ETS1	ETS proto-oncogene 1, transcription factor
5927	0.9995	0.323894	0.229	0.986487	0.2259715	317.06	KDM5A	lysine demethylase 5A
196513	0.9995	0.4941293	0.806	0.683756	0.5508038	10.33	DCP1B	decapping mRNA 1B
2288	0.9995	0.2090103	0.273	1.256291	0.3425973	191.87	FKBP4	FKBP prolyl isomerase 4
894	0.9995	0.3769847	1.234	0.883466	1.0905715	9.56	CCND2	cyclin D2
57103	0.9995	0.62866	0.221	-0.483614	-0.1067813	582.77	TIGAR	TP53 induced glycolysis regulatory phosphatase
10635	0.9995	0.8762657	0.723	-0.155705	-0.1125304	30.86	RAD51AP1	RAD51 associated protein 1
9918	0.9995	0.8347467	0.558	0.208618	0.1163253	40.87	NCAPD2	non-SMC condensin I complex subunit D2
2597	0.9995	0.7366296	0.208	0.33632	0.069984	4126.29	GAPDH	glyceraldehyde-3-phosphate dehydrogenase
50813	0.9995	0.3894307	0.705	0.86065	0.6065165	15.92	COPS7A	COP9 signalosome subunit 7A
920	0.9995	0.9979786	0.7	-0.002533	-0.0017726	24.42	CD4	CD4 molecule
7167	0.9995	0.7762706	0.512	-0.284182	-0.145542	27.64	TPI1	triosephosphate isomerase 1
2026	0.9995	0.3532638	0.743	-0.928277	-0.6900944	15.36	ENO2	enolase 2
5777	0.9995	0.8404095	0.365	-0.20137	-0.0734358	186.73	PTPN6	protein tyrosine phosphatase non-receptor type 6
10436	0.9995	0.6586585	0.718	-0.441766	-0.3171414	15.27	EMG1	EMG1 N1-specific pseudouridine methyltransferase
716	0.9995	0.1960729	0.191	1.292821	0.2468201	23173.04	C1S	complement C1s
715	0.9995	0.9350465	0.932	0.081497	0.0759957	10.27	C1R	complement C1r
51279	0.9995	0.5834843	0.322	-0.548302	-0.1767423	270.01	C1RL	complement C1r subcomponent like
9332	0.9995	0.5845743	0.395	-0.546715	-0.2160957	583.7	CD163	CD163 molecule
144195	0.9995	0.4309944	0.459	-0.787491	-0.3613511	77.93	SLC2A14	solute carrier family 2 member 14
6515	0.9995	0.8539264	0.769	0.184111	0.1415372	18.08	SLC2A3	solute carrier family 2 member 3
719	0.9995	0.8703793	0.358	-0.163177	-0.058486	138.46	C3AR1	complement C3a receptor 1
50856	0.9995	0.552796	0.423	-0.593576	-0.2511861	64.83	CLEC4A	C-type lectin domain family 4 member A
2	0.9995	0.3999667	0.263	0.841681	0.2216914	7777.04	A2M	alpha-2-macroglobulin
969	0.9995	0.8170229	0.594	-0.231376	-0.1374309	29.82	CD69	CD69 molecule
64581	0.9995	0.4897549	0.425	-0.690699	-0.2933535	101.25	CLEC7A	C-type lectin domain containing 7A
4973	0.9995	0.8808775	1.208	-0.149857	-0.1809839	10.95	OLR1	oxidized low density lipoprotein receptor 1
23710	0.9995	0.4576663	0.366	-0.742695	-0.271872	141.39	GABARAPL1	GABA type A receptor associated protein like 1
100528032	0.9995	0.4350462	0.755	-0.780586	-0.5889639	21.19	KLRC4-KLRK1	KLRC4-KLRK1 readthrough
22914	0.9995	0.4350462	0.755	-0.780586	-0.5889639	21.19	KLRK1	killer cell lectin like receptor K1
3822	0.9995	0.395555	0.421	0.849587	0.3575861	64.62	KLRC2	killer cell lectin like receptor C2
1027	0.9995	0.900186	0.247	-0.125426	-0.0309912	640.86	CDKN1B	cyclin dependent kinase inhibitor 1B
50865	0.9995	0.9550811	0.222	-0.056327	-0.0124829	657.84	HEBP1	heme binding protein 1
2012	0.9995	0.5323568	0.374	-0.624412	-0.2332435	188.16	EMP1	epithelial membrane protein 1
51071	0.9995	0.3023404	0.17	1.031427	0.1748335	1629.84	DERA	deoxyribose-phosphate aldolase
10599	0.9995	0.1460421	0.181	-1.453654	-0.2628706	6199.35	SLCO1B1	solute carrier organic anion transporter family member 1B1
5965	0.9995	0.5961293	0.193	-0.529975	-0.1020346	495.88	RECQL	RecQ like helicase
51026	0.9995	0.3332673	0.535	0.967554	0.5171754	34.57	GOLT1B	golgi transport 1B
9847	0.9995	0.7173504	0.233	-0.362002	-0.0842427	300.76	C2CD5	C2 calcium dependent domain containing 5
55500	0.9995	0.2621093	0.2	-1.12142	-0.2239461	681.29	ETNK1	ethanolamine kinase 1
586	0.9995	0.7874975	0.365	-0.269562	-0.0982601	326.86	BCAT1	branched chain amino acid transaminase 1
