GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
64645	9.53e-01	6.62e-01	0.223	-0.43699	-0.097387	353.97	MFSD14A	major facilitator superfamily domain containing 14A
5993	9.53e-01	6.59e-01	0.234	0.44127	0.103289	350.13	RFX5	regulatory factor X5
7095	9.53e-01	6.62e-01	0.236	-0.43739	-0.103173	257.81	SEC62	SEC62 homolog, preprotein translocation factor
6133	9.53e-01	6.66e-01	0.18	-0.4312	-0.077454	494.36	RPL9	ribosomal protein L9
53343	9.53e-01	6.64e-01	0.163	-0.43488	-0.070783	1160.34	NUDT9	nudix hydrolase 9
2180	9.53e-01	6.63e-01	0.169	-0.43587	-0.073824	4309.52	ACSL1	acyl-CoA synthetase long chain family member 1
10146	9.53e-01	6.63e-01	0.151	0.43603	0.065811	1379.44	G3BP1	G3BP stress granule assembly factor 1
8347	9.53e-01	6.67e-01	0.159	-0.43069	-0.068362	2596.82	H2BC4	H2B clustered histone 4
10652	9.53e-01	6.60e-01	0.263	0.43924	0.115348	141.29	YKT6	YKT6 v-SNARE homolog
7088	9.53e-01	6.64e-01	0.407	-0.43428	-0.176565	66.35	TLE1	TLE family member 1, transcriptional corepressor
25805	9.53e-01	6.60e-01	0.196	0.4396	0.08629	483.42	BAMBI	BMP and activin membrane bound inhibitor
100287932	9.53e-01	6.66e-01	0.187	0.43168	0.080675	473.53	TIMM23	translocase of inner mitochondrial membrane 23
22841	9.53e-01	6.60e-01	0.248	-0.44021	-0.109303	181.85	RAB11FIP2	RAB11 family interacting protein 2
1459	9.53e-01	6.66e-01	0.368	0.43122	0.15886	74.47	CSNK2A2	casein kinase 2 alpha 2
4927	9.53e-01	6.57e-01	0.253	0.44348	0.112378	174.4	NUP88	nucleoporin 88
124583	9.53e-01	6.66e-01	0.287	0.43142	0.123887	90.21	CANT1	calcium activated nucleotidase 1
2947	9.53e-01	6.68e-01	0.185	0.42948	0.07955	471.1	GSTM3	glutathione S-transferase mu 3
27095	9.55e-01	6.70e-01	0.159	-0.42611	-0.067549	779.31	TRAPPC3	trafficking protein particle complex subunit 3
6599	9.55e-01	6.71e-01	0.242	0.42486	0.102666	155.78	SMARCC1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1
4331	9.55e-01	6.72e-01	0.308	0.42407	0.130562	208.04	MNAT1	MNAT1 component of CDK activating kinase
10845	9.55e-01	6.73e-01	0.157	0.4227	0.066255	692.86	CLPX	caseinolytic mitochondrial matrix peptidase chaperone subunit X
5045	9.55e-01	6.72e-01	0.233	0.42328	0.09851	244	FURIN	furin, paired basic amino acid cleaving enzyme
23512	9.55e-01	6.73e-01	0.192	0.42269	0.081215	381.6	SUZ12	SUZ12 polycomb repressive complex 2 subunit
51300	9.57e-01	6.76e-01	0.227	0.41848	0.095054	334.77	TIMMDC1	translocase of inner mitochondrial membrane domain containing 1
8985	9.57e-01	6.76e-01	0.277	-0.41813	-0.115996	143.98	PLOD3	procollagen-lysine,2-oxoglutarate 5-dioxygenase 3
50865	9.57e-01	6.75e-01	0.17	-0.41904	-0.071266	672.63	HEBP1	heme binding protein 1
2052	9.57e-01	6.84e-01	0.167	-0.40717	-0.067974	23668.48	EPHX1	epoxide hydrolase 1
6432	9.57e-01	6.84e-01	0.195	-0.4069	-0.079458	680.77	SRSF7	serine and arginine rich splicing factor 7
3628	9.57e-01	6.80e-01	0.229	0.41239	0.094501	319.49	INPP1	inositol polyphosphate-1-phosphatase
55032	9.57e-01	6.83e-01	0.181	0.4077	0.073783	587.11	SLC35A5	solute carrier family 35 member A5
60592	9.57e-01	6.77e-01	0.222	0.41619	0.092368	525.03	SCOC	short coiled-coil protein
3157	9.57e-01	6.83e-01	0.371	0.40815	0.151539	76.66	HMGCS1	3-hydroxy-3-methylglutaryl-CoA synthase 1
27257	9.57e-01	6.82e-01	0.219	-0.41002	-0.089848	235.27	LSM1	LSM1 homolog, mRNA degradation associated
4173	9.57e-01	6.80e-01	0.328	-0.41286	-0.135584	95.84	MCM4	minichromosome maintenance complex component 4
7534	9.57e-01	6.82e-01	0.205	-0.41036	-0.084142	297.47	YWHAZ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta
688	9.57e-01	6.80e-01	0.327	-0.41184	-0.134639	74.64	KLF5	KLF transcription factor 5
9455	9.57e-01	6.84e-01	0.33	0.40636	0.134141	145.49	HOMER2	homer scaffold protein 2
37	9.57e-01	6.82e-01	0.168	0.41019	0.06896	1987.49	ACADVL	acyl-CoA dehydrogenase very long chain
6158	9.57e-01	6.80e-01	0.13	0.41281	0.053721	4800.71	RPL28	ribosomal protein L28
5342	9.59e-01	6.89e-01	0.412	0.40078	0.16524	86.16	PLGLB2	plasminogen like B2
86	9.59e-01	6.89e-01	0.195	0.40062	0.078295	420.46	ACTL6A	actin like 6A
92912	9.59e-01	6.88e-01	0.264	0.40172	0.105986	300.32	UBE2Q2	ubiquitin conjugating enzyme E2 Q2
80349	9.59e-01	6.89e-01	0.38	-0.39973	-0.151953	86.04	SKIC8	SKI8 subunit of superkiller complex
3055	9.59e-01	6.87e-01	0.262	0.40269	0.105598	112.32	HCK	HCK proto-oncogene, Src family tyrosine kinase
4128	9.59e-01	6.89e-01	0.15	-0.39999	-0.060119	851.15	MAOA	monoamine oxidase A
10197	9.60e-01	6.91e-01	0.423	0.39783	0.168209	91.04	PSME3	proteasome activator subunit 3
4853	9.60e-01	6.92e-01	0.176	0.39595	0.069642	502.74	NOTCH2	notch receptor 2
8930	9.60e-01	6.92e-01	0.199	0.3964	0.078866	265.19	MBD4	methyl-CpG binding domain 4, DNA glycosylase
8348	9.64e-01	6.96e-01	0.36	-0.39114	-0.140815	69.82	H2BC17	H2B clustered histone 17
323	9.64e-01	6.98e-01	0.332	-0.38828	-0.128735	97.11	APBB2	amyloid beta precursor protein binding family B member 2
2690	9.64e-01	6.98e-01	0.18	-0.38794	-0.069777	1163.92	GHR	growth hormone receptor
91137	9.64e-01	6.99e-01	0.334	-0.38643	-0.128926	81.58	SLC25A46	solute carrier family 25 member 46
2113	9.64e-01	7.00e-01	0.339	0.38536	0.13061	167.49	ETS1	ETS proto-oncogene 1, transcription factor
3175	9.64e-01	7.00e-01	0.264	0.38504	0.101476	233.76	ONECUT1	one cut homeobox 1
23636	9.64e-01	6.99e-01	0.328	-0.38624	-0.126786	106.5	NUP62	nucleoporin 62
22803	9.64e-01	6.97e-01	0.169	0.3895	0.065753	446.02	XRN2	5'-3' exoribonuclease 2
3329	9.64e-01	7.01e-01	0.176	-0.38397	-0.06743	2414.3	HSPD1	heat shock protein family D (Hsp60) member 1
6810	9.65e-01	7.02e-01	0.174	-0.38273	-0.066631	484.63	STX4	syntaxin 4
178	9.65e-01	7.03e-01	0.27	-0.38125	-0.103106	335.62	AGL	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase
81537	9.66e-01	7.04e-01	0.273	-0.3798	-0.103756	216.9	SGPP1	sphingosine-1-phosphate phosphatase 1
6908	9.67e-01	7.05e-01	0.258	0.37796	0.097362	211.18	TBP	TATA-box binding protein
10747	9.67e-01	7.23e-01	0.172	-0.35394	-0.060856	1422.56	MASP2	MBL associated serine protease 2
6390	9.67e-01	7.12e-01	0.158	-0.36869	-0.05839	2224.8	SDHB	succinate dehydrogenase complex iron sulfur subunit B
978	9.67e-01	7.13e-01	0.187	-0.36768	-0.068838	446.55	CDA	cytidine deaminase
713	9.67e-01	7.40e-01	0.633	0.33122	0.209803	2044.46	C1QB	complement C1q B chain
388650	9.67e-01	7.34e-01	0.206	-0.3397	-0.069954	386.66	DIPK1A	divergent protein kinase domain 1A
8804	9.67e-01	7.24e-01	0.204	-0.35282	-0.072146	1094.6	CREG1	cellular repressor of E1A stimulated genes 1
22796	9.67e-01	7.12e-01	0.224	0.36974	0.082814	236.72	COG2	component of oligomeric golgi complex 2
6637	9.67e-01	7.18e-01	0.212	-0.36079	-0.076563	240.68	SNRPG	small nuclear ribonucleoprotein polypeptide G
3554	9.67e-01	7.29e-01	0.162	-0.34601	-0.056225	766.38	IL1R1	interleukin 1 receptor type 1
841	9.67e-01	7.35e-01	0.221	-0.3386	-0.074822	332.8	CASP8	caspase 8
54600	9.67e-01	7.47e-01	0.127	0.3223	0.040825	4975.7	UGT1A9	UDP glucuronosyltransferase family 1 member A9
10491	9.67e-01	7.49e-01	0.171	0.31944	0.054756	1223.73	CRTAP	cartilage associated protein
387	9.67e-01	7.12e-01	0.124	-0.36959	-0.045671	4784.93	RHOA	ras homolog family member A
11222	9.67e-01	7.26e-01	0.309	-0.35101	-0.108308	209.9	MRPL3	mitochondrial ribosomal protein L3
55179	9.67e-01	7.27e-01	0.308	0.34923	0.107394	189.26	FAIM	Fas apoptotic inhibitory molecule
51056	9.67e-01	7.45e-01	0.16	-0.32471	-0.052113	1692.28	LAP3	leucine aminopeptidase 3
6443	9.67e-01	7.23e-01	0.309	-0.3543	-0.109464	145.6	SGCB	sarcoglycan beta
174	9.67e-01	7.48e-01	0.374	-0.32108	-0.120061	109.43	AFP	alpha fetoprotein
126	9.67e-01	7.50e-01	0.264	0.31874	0.084118	169.67	ADH1C	alcohol dehydrogenase 1C (class I), gamma polypeptide
1022	9.67e-01	7.32e-01	0.197	0.34245	0.067506	330.31	CDK7	cyclin dependent kinase 7
670	9.67e-01	7.49e-01	0.167	0.32008	0.053312	1198.16	BPHL	biphenyl hydrolase like
7280	9.67e-01	7.49e-01	0.231	-0.31952	-0.073884	859.75	TUBB2A	tubulin beta 2A class IIa
3006	9.67e-01	7.25e-01	0.163	0.35205	0.05737	1783.35	H1-2	H1.2 linker histone, cluster member
8341	9.67e-01	7.26e-01	0.37	-0.35031	-0.129509	70.57	H2BC15	H2B clustered histone 15
23	9.67e-01	7.34e-01	0.22	-0.34024	-0.074744	367.84	ABCF1	ATP binding cassette subfamily F member 1
1432	9.67e-01	7.44e-01	0.231	0.32606	0.07517	357.44	MAPK14	mitogen-activated protein kinase 14
285855	9.67e-01	7.26e-01	0.26	-0.35073	-0.091278	116.94	RPL7L1	ribosomal protein L7 like 1
4172	9.67e-01	7.45e-01	0.219	0.32554	0.071414	247	MCM3	minichromosome maintenance complex component 3
7128	9.67e-01	7.39e-01	0.369	0.33312	0.123022	102.17	TNFAIP3	TNF alpha induced protein 3
5879	9.67e-01	7.31e-01	0.138	0.34367	0.047291	4555.6	RAC1	Rac family small GTPase 1
5243	9.67e-01	7.26e-01	0.241	0.35111	0.084512	454.75	ABCB1	ATP binding cassette subfamily B member 1
857	9.67e-01	7.44e-01	0.235	-0.32681	-0.07666	256.77	CAV1	caveolin 1
5645	9.67e-01	7.25e-01	0.319	0.35235	0.11243	150.35	PRSS2	serine protease 2
23471	9.67e-01	7.07e-01	0.16	-0.37594	-0.060298	1389.73	TRAM1	translocation associated membrane protein 1
1537	9.67e-01	7.08e-01	0.415	0.37413	0.155088	85.94	CYC1	cytochrome c1
10670	9.67e-01	7.48e-01	0.212	-0.32193	-0.068352	604.42	RRAGA	Ras related GTP binding A
56654	9.67e-01	7.07e-01	0.286	0.3757	0.107296	128.1	NPDC1	neural proliferation, differentiation and control 1
5092	9.67e-01	7.32e-01	0.172	0.34283	0.05883	856.51	PCBD1	pterin-4 alpha-carbinolamine dehydratase 1
5660	9.67e-01	7.38e-01	0.192	-0.33386	-0.064174	2355.46	PSAP	prosaposin
23522	9.67e-01	7.21e-01	0.265	0.35687	0.094562	207.46	KAT6B	lysine acetyltransferase 6B
3433	9.67e-01	7.35e-01	0.369	-0.33867	-0.124925	77.33	IFIT2	interferon induced protein with tetratricopeptide repeats 2
84287	9.67e-01	7.24e-01	0.288	-0.35255	-0.101561	123.94	ZDHHC16	zinc finger DHHC-type palmitoyltransferase 16
5927	9.67e-01	7.50e-01	0.234	0.31913	0.074706	282.04	KDM5A	lysine demethylase 5A
5501	9.67e-01	7.24e-01	0.134	-0.35291	-0.047436	1745.2	PPP1CC	protein phosphatase 1 catalytic subunit gamma
84274	9.67e-01	7.16e-01	0.282	-0.36426	-0.102766	168.59	COQ5	coenzyme Q5, methyltransferase
949	9.67e-01	7.36e-01	0.211	-0.33657	-0.070906	352.92	SCARB1	scavenger receptor class B member 1
8803	9.67e-01	7.36e-01	0.183	-0.33693	-0.061657	324.37	SUCLA2	succinate-CoA ligase ADP-forming subunit beta
328	9.67e-01	7.36e-01	0.25	0.33727	0.084341	234.01	APEX1	apurinic/apyrimidinic endodeoxyribonuclease 1
4522	9.67e-01	7.47e-01	0.238	-0.32228	-0.076778	189.51	MTHFD1	methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1
7597	9.67e-01	7.47e-01	0.238	-0.32228	-0.076778	189.51	ZBTB25	zinc finger and BTB domain containing 25
7453	9.67e-01	7.35e-01	0.226	0.33863	0.076385	325.33	WARS1	tryptophanyl-tRNA synthetase 1
7026	9.67e-01	7.23e-01	0.274	-0.35498	-0.097183	177.9	NR2F2	nuclear receptor subfamily 2 group F member 2
5257	9.67e-01	7.28e-01	0.301	0.34748	0.104638	103.51	PHKB	phosphorylase kinase regulatory subunit beta
16	9.67e-01	7.21e-01	0.214	0.35703	0.076413	510.67	AARS1	alanyl-tRNA synthetase 1
54386	9.67e-01	7.17e-01	0.175	0.36306	0.063537	712.16	TERF2IP	TERF2 interacting protein
5216	9.67e-01	7.28e-01	0.146	-0.34737	-0.050625	12923.21	PFN1	profilin 1
1366	9.67e-01	7.35e-01	0.228	0.33794	0.07703	239.76	CLDN7	claudin 7
2124	9.67e-01	7.34e-01	0.364	0.3395	0.123458	400.9	EVI2B	ecotropic viral integration site 2B
25926	9.67e-01	7.49e-01	0.296	0.32061	0.094891	96.45	NOL11	nucleolar protein 11
4125	9.67e-01	7.37e-01	0.286	-0.33547	-0.095824	560.12	MAN2B1	mannosidase alpha class 2B member 1
7305	9.67e-01	7.48e-01	0.523	-0.32172	-0.16819	1313.62	TYROBP	transmembrane immune signaling adaptor TYROBP
27335	9.67e-01	7.50e-01	0.147	-0.31907	-0.046876	1036.34	EIF3K	eukaryotic translation initiation factor 3 subunit K
581	9.67e-01	7.13e-01	0.135	0.36823	0.049707	1853.03	BAX	BCL2 associated X, apoptosis regulator
951	9.67e-01	7.45e-01	0.343	-0.32473	-0.111324	183.61	CD37	CD37 molecule
8204	9.67e-01	7.46e-01	0.246	-0.32355	-0.079745	212.86	NRIP1	nuclear receptor interacting protein 1
25966	9.67e-01	7.31e-01	0.33	-0.34439	-0.113707	77.48	C2CD2	C2 calcium dependent domain containing 2
6634	9.67e-01	7.08e-01	0.17	-0.37498	-0.063565	1292.01	SNRPD3	small nuclear ribonucleoprotein D3 polypeptide
23764	9.67e-01	7.32e-01	0.269	-0.34261	-0.092206	151.54	MAFF	MAF bZIP transcription factor F
367	9.67e-01	7.15e-01	0.347	0.36517	0.1267	77.37	AR	androgen receptor
23013	9.67e-01	7.67e-01	0.209	0.29597	0.061768	261.56	SPEN	spen family transcriptional repressor
9653	9.67e-01	7.86e-01	0.163	0.27142	0.044291	848.33	HS2ST1	heparan sulfate 2-O-sulfotransferase 1
8337	9.67e-01	7.66e-01	0.2	-0.29817	-0.059707	330.41	H2AC18	H2A clustered histone 18
55699	9.67e-01	7.63e-01	0.185	0.301	0.055747	530.96	IARS2	isoleucyl-tRNA synthetase 2, mitochondrial
3930	9.67e-01	7.88e-01	0.31	0.26896	0.083303	134.96	LBR	lamin B receptor
2956	9.67e-01	7.62e-01	0.292	0.30296	0.088389	85.16	MSH6	mutS homolog 6
6233	9.67e-01	7.75e-01	0.202	-0.28637	-0.05789	412.77	RPS27A	ribosomal protein S27a
55233	9.67e-01	7.61e-01	0.176	-0.30353	-0.053476	589.65	MOB1A	MOB kinase activator 1A
10018	9.67e-01	7.87e-01	0.241	-0.26976	-0.064994	246.94	BCL2L11	BCL2 like 11
10213	9.67e-01	7.62e-01	0.147	0.3023	0.044358	793.63	PSMD14	proteasome 26S subunit, non-ATPase 14
10494	9.67e-01	7.67e-01	0.286	0.2967	0.084881	242.65	STK25	serine/threonine kinase 25
3708	9.67e-01	7.85e-01	0.303	-0.27223	-0.082548	97.9	ITPR1	inositol 1,4,5-trisphosphate receptor type 1
63924	9.67e-01	7.83e-01	0.311	-0.27495	-0.085636	304.99	CIDEC	cell death inducing DFFA like effector c
10533	9.67e-01	7.75e-01	0.212	0.28588	0.060636	210.99	ATG7	autophagy related 7
1499	9.67e-01	7.72e-01	0.134	0.29031	0.039004	2583.69	CTNNB1	catenin beta 1
1371	9.67e-01	7.71e-01	0.226	-0.29166	-0.066052	268.56	CPOX	coproporphyrinogen oxidase
166012	9.67e-01	7.68e-01	0.29	0.29474	0.08544	94.61	CHST13	carbohydrate sulfotransferase 13
25976	9.67e-01	7.78e-01	0.169	-0.28221	-0.0477	537.67	TIPARP	TCDD inducible poly(ADP-ribose) polymerase
303	9.67e-01	7.72e-01	0.135	0.28974	0.038991	6390.94	ANXA2P1	annexin A2 pseudogene 1
23061	9.67e-01	7.68e-01	0.144	0.29549	0.042514	1274.88	TBC1D9B	TBC1 domain family member 9B
7913	9.67e-01	7.71e-01	0.153	-0.29042	-0.044391	688.46	DEK	DEK proto-oncogene
6659	9.67e-01	7.86e-01	0.304	0.27162	0.08268	105.55	SOX4	SRY-box transcription factor 4
3119	9.67e-01	7.63e-01	0.426	-0.30165	-0.128631	147.37	HLA-DQB1	major histocompatibility complex, class II, DQ beta 1
39	9.67e-01	7.65e-01	0.186	0.29928	0.055527	1556.12	ACAT2	acetyl-CoA acetyltransferase 2
3482	9.67e-01	7.76e-01	0.158	0.28517	0.045125	2014.88	IGF2R	insulin like growth factor 2 receptor
5478	9.67e-01	7.75e-01	0.132	-0.28647	-0.037832	11298.18	PPIA	peptidylprolyl isomerase A
908	9.67e-01	7.66e-01	0.206	0.29799	0.061351	2600.81	CCT6A	chaperonin containing TCP1 subunit 6A
5447	9.67e-01	7.70e-01	0.194	-0.29185	-0.056757	526.56	POR	cytochrome p450 oxidoreductase
665	9.67e-01	7.67e-01	0.175	-0.29578	-0.051688	641.02	BNIP3L	BCL2 interacting protein 3 like
8836	9.67e-01	7.71e-01	0.157	0.2905	0.045667	1479.57	GGH	gamma-glutamyl hydrolase
92421	9.67e-01	7.58e-01	0.409	-0.30773	-0.125914	89.38	CHMP4C	charged multivesicular body protein 4C
54512	9.67e-01	7.85e-01	0.442	0.27264	0.12055	75.36	EXOSC4	exosome component 4
7417	9.67e-01	7.77e-01	0.19	0.28388	0.053907	676.15	VDAC2	voltage dependent anion channel 2
355	9.67e-01	7.64e-01	0.215	0.30001	0.064571	390.62	FAS	Fas cell surface death receptor
1147	9.67e-01	7.86e-01	0.328	0.27199	0.089337	143.15	CHUK	component of inhibitor of nuclear factor kappa B kinase complex
1571	9.67e-01	7.87e-01	0.156	-0.27062	-0.042094	9510.91	CYP2E1	cytochrome P450 family 2 subfamily E member 1
10346	9.67e-01	7.67e-01	0.154	0.29672	0.04572	739.2	TRIM22	tripartite motif containing 22
58475	9.67e-01	7.87e-01	0.484	-0.27074	-0.131013	126.45	MS4A7	membrane spanning 4-domains A7
60496	9.67e-01	7.86e-01	0.227	-0.27185	-0.061739	237.4	AASDHPPT	aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase
6876	9.67e-01	7.84e-01	0.399	-0.27389	-0.109229	63.58	TAGLN	transgelin
1073	9.67e-01	7.64e-01	0.28	0.30028	0.084006	284.62	CFL2	cofilin 2
801	9.67e-01	7.81e-01	0.232	0.2782	0.064584	269.59	CALM1	calmodulin 1
597	9.67e-01	7.81e-01	0.295	0.27759	0.082005	130.19	BCL2A1	BCL2 related protein A1
90861	9.67e-01	7.77e-01	0.357	-0.28353	-0.10115	72.13	JPT2	Jupiter microtubule associated homolog 2
1387	9.67e-01	7.68e-01	0.405	-0.29469	-0.119345	67.31	CREBBP	CREB binding protein
4363	9.67e-01	7.56e-01	0.32	-0.31122	-0.099576	111.89	ABCC1	ATP binding cassette subfamily C member 1
3683	9.67e-01	7.86e-01	0.388	0.27186	0.10549	152.66	ITGAL	integrin subunit alpha L
25839	9.67e-01	7.54e-01	0.194	-0.31321	-0.060838	293.62	COG4	component of oligomeric golgi complex 4
27346	9.67e-01	7.55e-01	0.233	0.31241	0.072775	1588.85	TMEM97	transmembrane protein 97
6777	9.67e-01	7.77e-01	0.187	-0.28297	-0.052856	392.44	STAT5B	signal transducer and activator of transcription 5B
1213	9.67e-01	7.70e-01	0.14	0.29278	0.040914	3230.42	CLTC	clathrin heavy chain
23210	9.67e-01	7.75e-01	0.241	0.28609	0.069064	221.15	JMJD6	jumonji domain containing 6, arginine demethylase and lysine hydroxylase
10437	9.67e-01	7.68e-01	0.197	0.29455	0.058139	5908.12	IFI30	IFI30 lysosomal thiol reductase
3249	9.67e-01	7.68e-01	0.143	0.29488	0.042086	5453.66	HPN	hepsin
5050	9.67e-01	7.78e-01	0.235	0.28139	0.066209	209.21	PAFAH1B3	platelet activating factor acetylhydrolase 1b catalytic subunit 3
6415	9.67e-01	7.71e-01	0.219	-0.29127	-0.063884	888.42	SELENOW	selenoprotein W
9491	9.67e-01	7.56e-01	0.215	-0.31107	-0.066926	426.77	PSMF1	proteasome inhibitor subunit 1
3454	9.67e-01	7.79e-01	0.176	0.28036	0.049437	469.39	IFNAR1	interferon alpha and beta receptor subunit 1
11230	9.67e-01	7.59e-01	0.299	0.307	0.091812	132.13	PRAF2	PRA1 domain family member 2
998	9.69e-01	7.92e-01	0.152	0.26393	0.04012	3904.89	CDC42	cell division cycle 42
5108	9.69e-01	7.90e-01	0.207	-0.26589	-0.055098	398.38	PCM1	pericentriolar material 1
10671	9.69e-01	7.92e-01	0.151	0.26433	0.039806	993.76	DCTN6	dynactin subunit 6
79921	9.69e-01	7.91e-01	0.17	0.26501	0.045033	961.45	TCEAL4	transcription elongation factor A like 4
51014	9.69e-01	7.93e-01	0.249	0.26296	0.065467	247.06	TMED7	transmembrane p24 trafficking protein 7
4170	9.72e-01	7.96e-01	0.173	-0.25871	-0.044857	3653.99	MCL1	MCL1 apoptosis regulator, BCL2 family member
10772	9.73e-01	8.06e-01	0.365	0.24509	0.089466	87.41	SRSF10	serine and arginine rich splicing factor 10
3925	9.73e-01	7.99e-01	0.37	0.2542	0.094009	185	STMN1	stathmin 1
9801	9.73e-01	8.00e-01	0.203	0.25344	0.051475	260.72	MRPL19	mitochondrial ribosomal protein L19
3667	9.73e-01	7.98e-01	0.331	0.25646	0.08476	97.57	IRS1	insulin receptor substrate 1
55651	9.73e-01	8.05e-01	0.226	0.24693	0.055863	224.46	NHP2	NHP2 ribonucleoprotein
2309	9.73e-01	8.07e-01	0.247	0.24486	0.060369	191.94	FOXO3	forkhead box O3
1956	9.73e-01	8.04e-01	0.197	-0.24763	-0.048717	270.04	EGFR	epidermal growth factor receptor
6461	9.73e-01	7.98e-01	0.167	-0.25589	-0.042684	1217.88	SHB	SH2 domain containing adaptor protein B
6130	9.73e-01	8.02e-01	0.219	-0.25062	-0.055001	1072.43	RPL7A	ribosomal protein L7a
439965	9.73e-01	8.04e-01	0.147	0.24785	0.03647	1582.77	SHLD2P3	shieldin complex subunit 2 pseudogene 3
8729	9.73e-01	8.04e-01	0.212	0.2476	0.052476	257.29	GBF1	golgi brefeldin A resistant guanine nucleotide exchange factor 1
9748	9.73e-01	8.03e-01	0.232	-0.24925	-0.057847	391.03	SLK	STE20 like kinase
8661	9.73e-01	8.05e-01	0.228	0.24676	0.056231	898.49	EIF3A	eukaryotic translation initiation factor 3 subunit A
4837	9.73e-01	8.07e-01	0.607	-0.24441	-0.148294	695.93	NNMT	nicotinamide N-methyltransferase
10914	9.73e-01	8.05e-01	0.146	-0.24717	-0.036096	1563.87	PAPOLA	poly(A) polymerase alpha
47	9.73e-01	8.06e-01	0.263	0.24602	0.064666	324.8	ACLY	ATP citrate lyase
5914	9.74e-01	8.08e-01	0.246	-0.24316	-0.059861	186.92	RARA	retinoic acid receptor alpha
5052	9.75e-01	8.16e-01	0.162	0.23327	0.037882	701.87	PRDX1	peroxiredoxin 1
6726	9.75e-01	8.14e-01	0.164	0.23576	0.038641	1759.35	SRP9	signal recognition particle 9
9540	9.75e-01	8.11e-01	0.235	-0.23908	-0.056168	214.62	TP53I3	tumor protein p53 inducible protein 3
9	9.75e-01	8.13e-01	0.255	-0.23678	-0.060459	245.73	NAT1	N-acetyltransferase 1
1978	9.75e-01	8.13e-01	0.161	0.23638	0.037998	1277.49	EIF4EBP1	eukaryotic translation initiation factor 4E binding protein 1
3434	9.75e-01	8.12e-01	0.316	0.23756	0.075113	351.76	IFIT1	interferon induced protein with tetratricopeptide repeats 1
3071	9.75e-01	8.14e-01	0.321	-0.23471	-0.075406	241.95	NCKAP1L	NCK associated protein 1 like
5721	9.75e-01	8.16e-01	0.318	-0.23302	-0.074177	230.74	PSME2	proteasome activator subunit 2
1543	9.75e-01	8.10e-01	0.387	-0.24014	-0.092925	203.08	CYP1A1	cytochrome P450 family 1 subfamily A member 1
7263	9.75e-01	8.13e-01	0.138	0.23597	0.032635	3695.53	TST	thiosulfate sulfurtransferase
1536	9.75e-01	8.15e-01	0.367	0.23371	0.085744	384.73	CYBB	cytochrome b-245 beta chain
8574	9.76e-01	8.51e-01	0.254	-0.18842	-0.047826	175.84	AKR7A2	aldo-keto reductase family 7 member A2
712	9.76e-01	8.48e-01	0.424	0.19196	0.081419	104.36	C1QA	complement C1q A chain
23499	9.76e-01	8.38e-01	0.268	0.20399	0.054648	238.65	MACF1	microtubule actin crosslinking factor 1
284541	9.76e-01	8.40e-01	0.225	-0.20217	-0.045428	2213.46	CYP4A22	cytochrome P450 family 4 subfamily A member 22
723790	9.76e-01	8.28e-01	0.168	-0.21708	-0.036465	792.92	H2AC19	H2A clustered histone 19
8338	9.76e-01	8.40e-01	0.185	-0.20223	-0.037441	472.53	H2AC20	H2A clustered histone 20
6772	9.76e-01	8.36e-01	0.251	0.20647	0.051762	303.66	STAT1	signal transducer and activator of transcription 1
6304	9.76e-01	8.41e-01	0.266	-0.20036	-0.053372	145.72	SATB1	SATB homeobox 1
6159	9.76e-01	8.34e-01	0.138	-0.20992	-0.028987	2545.72	RPL29	ribosomal protein L29
84319	9.76e-01	8.46e-01	0.277	0.19456	0.053975	162.53	CMSS1	cms1 ribosomal small subunit homolog
30849	9.76e-01	8.41e-01	0.325	-0.20061	-0.065141	119.03	PIK3R4	phosphoinositide-3-kinase regulatory subunit 4
64979	9.76e-01	8.20e-01	0.181	0.22727	0.04111	934.85	MRPL36	mitochondrial ribosomal protein L36
6715	9.76e-01	8.19e-01	0.215	0.22874	0.049159	260.48	SRD5A1	steroid 5 alpha-reductase 1
7690	9.76e-01	8.20e-01	0.408	-0.22805	-0.093007	73.93	ZNF131	zinc finger protein 131
7905	9.76e-01	8.23e-01	0.178	-0.2234	-0.039752	666.2	REEP5	receptor accessory protein 5
1452	9.76e-01	8.22e-01	0.289	-0.22553	-0.065146	201.38	CSNK1A1	casein kinase 1 alpha 1
3304	9.76e-01	8.30e-01	0.268	-0.21411	-0.057419	334.48	HSPA1B	heat shock protein family A (Hsp70) member 1B
2289	9.76e-01	8.28e-01	0.189	-0.2173	-0.041015	696.21	FKBP5	FKBP prolyl isomerase 5
1490	9.76e-01	8.48e-01	0.426	-0.19122	-0.081446	62.92	CCN2	cellular communication network factor 2
644	9.76e-01	8.49e-01	0.21	0.18982	0.039935	313.94	BLVRA	biliverdin reductase A
10926	9.76e-01	8.41e-01	0.354	0.20042	0.071044	69.56	DBF4	DBF4 zinc finger
10165	9.76e-01	8.33e-01	0.162	-0.21043	-0.034037	710.87	SLC25A13	solute carrier family 25 member 13
