GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
2873	9.97e-01	7.11e-01	0.178	0.370676	0.065892	1126.78	GPS1	G protein pathway suppressor 1
9097	9.97e-01	9.34e-01	0.193	-0.082837	-0.015979	1554.82	USP14	ubiquitin specific peptidase 14
7298	9.97e-01	4.67e-01	0.194	0.728126	0.141385	541.6	TYMS	thymidylate synthetase
4729	9.97e-01	8.07e-01	0.167	0.244894	0.041017	2428.14	NDUFV2	NADH:ubiquinone oxidoreductase core subunit V2
7276	9.97e-01	6.25e-01	0.234	-0.489119	-0.114469	325868.17	TTR	transthyretin
5289	9.97e-01	6.62e-01	0.322	0.437599	0.140733	164.16	PIK3C3	phosphatidylinositol 3-kinase catalytic subunit type 3
100526842	9.97e-01	5.51e-01	0.224	-0.596637	-0.133646	286.93	RPL17-C18orf32	RPL17-C18orf32 readthrough
6139	9.97e-01	5.51e-01	0.224	-0.596637	-0.133646	286.93	RPL17	ribosomal protein L17
4200	9.97e-01	3.15e-01	0.233	1.005169	0.234527	271.32	ME2	malic enzyme 2
10892	9.97e-01	6.70e-01	0.257	-0.425583	-0.109409	230.54	MALT1	MALT1 paracaspase
2879	9.97e-01	7.83e-01	0.157	-0.275064	-0.043297	3711.27	GPX4	glutathione peroxidase 4
4946	9.97e-01	4.79e-01	0.147	-0.70743	-0.103924	9844.22	OAZ1	ornithine decarboxylase antizyme 1
55620	9.97e-01	9.60e-01	0.176	0.050547	0.008905	716.59	STAP2	signal transducing adaptor family member 2
25873	9.97e-01	5.58e-01	0.188	0.586492	0.109988	754.23	RPL36	ribosomal protein L36
6813	9.97e-01	5.04e-01	0.237	-0.66757	-0.158099	212.05	STXBP2	syntaxin binding protein 2
51293	9.97e-01	3.03e-01	0.287	-1.029024	-0.295582	207.89	CD320	CD320 molecule
9817	9.97e-01	3.36e-01	0.252	-0.962571	-0.242426	185.72	KEAP1	kelch like ECH associated protein 1
6597	9.97e-01	7.89e-01	0.286	0.268033	0.076693	264.73	SMARCA4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4
4125	9.97e-01	8.35e-01	0.299	0.208553	0.06236	545.6	MAN2B1	mannosidase alpha class 2B member 1
9592	9.97e-01	3.11e-01	0.259	1.014023	0.26299	423.96	IER2	immediate early response 2
5566	9.97e-01	2.94e-01	0.249	-1.049962	-0.261308	385.27	PRKACA	protein kinase cAMP-activated catalytic subunit alpha
8529	9.97e-01	4.23e-01	0.181	0.801706	0.1455	1600.63	CYP4F2	cytochrome P450 family 4 subfamily F member 2
10437	9.97e-01	4.13e-01	0.228	0.81883	0.186616	5832.76	IFI30	IFI30 lysosomal thiol reductase
9518	9.97e-01	3.92e-01	0.354	0.855993	0.302747	1009.71	GDF15	growth differentiation factor 15
7311	9.97e-01	9.04e-01	0.166	0.121204	0.020127	3999.2	UBA52	ubiquitin A-52 residue ribosomal protein fusion product 1
51079	9.97e-01	7.72e-01	0.163	-0.290024	-0.047214	989.61	NDUFA13	NADH:ubiquinone oxidoreductase subunit A13
2821	9.97e-01	8.53e-01	0.197	0.18577	0.036598	1276.63	GPI	glucose-6-phosphate isomerase
3249	9.97e-01	5.49e-01	0.164	0.599735	0.0982	5516.75	HPN	hepsin
1340	9.97e-01	9.17e-01	0.214	0.104461	0.022312	307.3	COX6B1	cytochrome c oxidase subunit 6B1
10870	9.97e-01	5.78e-01	0.379	0.556355	0.210954	460.7	HCST	hematopoietic cell signal transducer
7305	9.97e-01	4.44e-01	0.355	0.765575	0.271876	1163.52	TYROBP	transmembrane immune signaling adaptor TYROBP
5714	9.97e-01	4.53e-01	0.193	-0.750274	-0.144823	733.28	PSMD8	proteasome 26S subunit, non-ATPase 8
27335	9.97e-01	6.24e-01	0.183	0.489685	0.089639	1020.09	EIF3K	eukaryotic translation initiation factor 3 subunit K
80271	9.97e-01	3.82e-01	0.242	-0.874823	-0.211317	297.07	ITPKC	inositol-trisphosphate 3-kinase C
6626	9.97e-01	8.43e-01	0.304	0.197486	0.060121	142.19	SNRPA	small nuclear ribonucleoprotein polypeptide A
1556	9.97e-01	9.86e-01	0.321	-0.017463	-0.005611	2137.52	CYP2B7P	cytochrome P450 family 2 subfamily B member 7, pseudogene
1555	9.97e-01	3.30e-01	0.337	-0.974819	-0.328566	1075.5	CYP2B6	cytochrome P450 family 2 subfamily B member 6
5050	9.97e-01	7.63e-01	0.245	-0.301537	-0.073796	225.59	PAFAH1B3	platelet activating factor acetylhydrolase 1b catalytic subunit 3
348	9.97e-01	9.68e-01	0.219	0.03997	0.008773	6551.58	APOE	apolipoprotein E
341	9.97e-01	6.63e-01	0.18	-0.435449	-0.078361	38888.98	APOC1	apolipoprotein C1
6415	9.97e-01	3.91e-01	0.209	-0.858559	-0.179668	954.5	SELENOW	selenoprotein W
581	9.97e-01	5.42e-01	0.147	0.609804	0.089462	1885.08	BAX	BCL2 associated X, apoptosis regulator
23521	9.97e-01	5.87e-01	0.21	0.543408	0.114298	306.77	RPL13A	ribosomal protein L13a
51070	9.97e-01	9.16e-01	0.24	-0.104997	-0.025247	286.53	NOSIP	nitric oxide synthase interacting protein
11284	9.97e-01	3.34e-01	0.209	-0.965502	-0.201431	280.8	PNKP	polynucleotide kinase 3'-phosphatase
7376	9.97e-01	8.78e-01	0.176	-0.153135	-0.026973	526.17	NR1H2	nuclear receptor subfamily 1 group H member 2
5518	9.97e-01	8.09e-01	0.192	0.241476	0.04634	390.91	PPP2R1A	protein phosphatase 2 scaffold subunit Aalpha
6158	9.97e-01	9.48e-01	0.153	0.065081	0.009938	5027.76	RPL28	ribosomal protein L28
84914	9.97e-01	7.52e-01	0.266	0.316269	0.084264	292.87	ZNF587	zinc finger protein 587
10782	9.97e-01	8.20e-01	0.265	-0.228165	-0.060505	193.17	ZNF274	zinc finger protein 274
6193	9.97e-01	6.69e-01	0.211	0.427485	0.090238	1654.27	RPS5	ribosomal protein S5
57761	9.97e-01	3.50e-01	0.225	-0.934169	-0.210476	1367.28	TRIB3	tribbles pseudokinase 3
9491	9.97e-01	4.32e-01	0.224	-0.78547	-0.1756	458.7	PSMF1	proteasome inhibitor subunit 1
10528	9.97e-01	8.82e-01	0.297	-0.148346	-0.044024	945.19	NOP56	NOP56 ribonucleoprotein
22803	9.97e-01	9.23e-01	0.203	-0.096538	-0.019604	473.82	XRN2	5'-3' exoribonuclease 2
3397	9.97e-01	4.10e-01	1.839	0.823885	1.514746	276.27	ID1	inhibitor of DNA binding 1
598	9.97e-01	8.37e-01	0.232	-0.205929	-0.047698	1664.36	BCL2L1	BCL2 like 1
103021294	9.97e-01	8.37e-01	0.232	-0.205929	-0.047698	1664.36	ABALON	apoptotic BCL2L1-antisense long non-coding RNA
191	9.97e-01	6.49e-01	0.226	-0.455008	-0.102775	504.98	AHCY	adenosylhomocysteinase
84557	9.97e-01	7.58e-01	0.177	0.308594	0.054627	1160.36	MAP1LC3A	microtubule associated protein 1 light chain 3 alpha
3172	9.97e-01	3.12e-01	0.275	1.011956	0.277832	277.08	HNF4A	hepatocyte nuclear factor 4 alpha
7529	9.97e-01	8.82e-01	0.19	0.148	0.028175	970.57	YWHAB	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta
4318	9.97e-01	7.42e-01	0.727	-0.328834	-0.239076	1875.83	MMP9	matrix metallopeptidase 9
8480	9.97e-01	3.98e-01	0.25	0.844619	0.211076	227.27	RAE1	ribonucleic acid export 1
2778	9.97e-01	6.57e-01	0.163	-0.444407	-0.072227	5474.73	GNAS	GNAS complex locus
5688	9.97e-01	4.04e-01	0.208	-0.833929	-0.173186	804.37	PSMA7	proteasome 20S subunit alpha 7
6647	9.97e-01	6.38e-01	0.156	-0.470928	-0.073603	11178.56	SOD1	superoxide dismutase 1
3454	9.97e-01	8.74e-01	0.222	0.158362	0.035206	485.87	IFNAR1	interferon alpha and beta receptor subunit 1
64968	9.97e-01	4.86e-01	0.156	-0.696039	-0.10834	991.98	MRPS6	mitochondrial ribosomal protein S6
873	9.97e-01	8.49e-01	0.15	-0.19037	-0.028596	2638.63	CBR1	carbonyl reductase 1
8624	9.97e-01	4.23e-01	0.26	0.801666	0.20811	356.72	PSMG1	proteasome assembly chaperone 1
4731	9.97e-01	9.02e-01	0.178	0.123163	0.021916	996.89	NDUFV3	NADH:ubiquinone oxidoreductase subunit V3
5211	9.97e-01	7.30e-01	0.32	0.345176	0.110622	155.87	PFKL	phosphofructokinase, liver type
3689	9.97e-01	7.75e-01	0.343	-0.286241	-0.098236	180.61	ITGB2	integrin subunit beta 2
23786	9.97e-01	6.71e-01	0.161	-0.425264	-0.068628	1064.92	BCL2L13	BCL2 like 13
637	9.97e-01	4.34e-01	0.251	0.782174	0.196267	377.71	BID	BH3 interacting domain death agonist
728233	9.97e-01	8.33e-01	0.246	0.210757	0.051851	147.96	PI4KAP1	phosphatidylinositol 4-kinase alpha pseudogene 1
1312	9.97e-01	9.02e-01	0.18	0.123258	0.02218	736.6	COMT	catechol-O-methyltransferase
5297	9.97e-01	8.13e-01	0.246	0.235961	0.058049	147.65	PI4KA	phosphatidylinositol 4-kinase alpha
1399	9.97e-01	3.09e-01	0.221	1.017278	0.224996	343.66	CRKL	CRK like proto-oncogene, adaptor protein
375133	9.97e-01	8.33e-01	0.246	0.210757	0.051851	147.96	PI4KAP2	phosphatidylinositol 4-kinase alpha pseudogene 2
5594	9.97e-01	7.62e-01	0.28	0.302285	0.084664	196.97	MAPK1	mitogen-activated protein kinase 1
284889	9.97e-01	5.29e-01	0.195	-0.630275	-0.123138	319.12	MIF-AS1	MIF antisense RNA 1
4282	9.97e-01	5.29e-01	0.195	-0.630275	-0.123138	319.12	MIF	macrophage migration inhibitory factor
6634	9.97e-01	7.22e-01	0.178	0.356306	0.063305	1276.64	SNRPD3	small nuclear ribonucleoprotein D3 polypeptide
7078	9.97e-01	6.36e-01	0.877	0.473297	0.415144	381.48	TIMP3	TIMP metallopeptidase inhibitor 3
3162	9.97e-01	4.41e-01	0.308	0.770077	0.237014	489.39	HMOX1	heme oxygenase 1
8664	9.97e-01	8.37e-01	0.26	-0.205366	-0.053405	152.11	EIF3D	eukaryotic translation initiation factor 3 subunit D
5880	9.97e-01	7.52e-01	0.451	-0.315434	-0.142231	187.81	RAC2	Rac family small GTPase 2
3005	9.97e-01	6.79e-01	0.241	-0.413403	-0.099538	561.51	H1-0	H1.0 linker histone
6122	9.97e-01	4.21e-01	0.144	-0.805451	-0.116344	4649.98	RPL3	ribosomal protein L3
468	9.97e-01	6.88e-01	0.216	0.401531	0.086801	884.13	ATF4	activating transcription factor 4
2033	9.97e-01	5.82e-01	0.192	0.550216	0.105853	472.31	EP300	E1A binding protein p300
84844	9.97e-01	9.64e-01	0.231	0.045052	0.010388	196.29	PHF5A	PHD finger protein 5A
1565	9.97e-01	8.71e-01	0.238	0.162406	0.038693	515.03	CYP2D6	cytochrome P450 family 2 subfamily D member 6
1564	9.97e-01	8.71e-01	0.238	0.162406	0.038693	515.03	CYP2D7	cytochrome P450 family 2 subfamily D member 7 (gene/pseudogene)
5465	9.97e-01	6.47e-01	0.229	0.457901	0.104864	551.06	PPARA	peroxisome proliferator activated receptor alpha
293	9.97e-01	8.11e-01	0.186	0.239025	0.044419	392.37	SLC25A6	solute carrier family 25 member 6
1964	9.97e-01	7.00e-01	0.202	-0.384973	-0.077771	387.51	EIF1AX	eukaryotic translation initiation factor 1A X-linked
6303	9.97e-01	7.54e-01	0.164	0.313013	0.051242	20725.41	SAT1	spermidine/spermine N1-acetyltransferase 1
6990	9.97e-01	8.90e-01	0.179	0.137988	0.024758	862.52	DYNLT3	dynein light chain Tctex-type 3
4128	9.97e-01	4.31e-01	0.217	-0.786739	-0.171037	914.4	MAOA	monoamine oxidase A
7076	9.97e-01	6.10e-01	0.301	-0.510741	-0.15365	159.19	TIMP1	TIMP metallopeptidase inhibitor 1
10682	9.97e-01	8.23e-01	0.195	-0.22429	-0.043746	2720.88	EBP	EBP cholestenol delta-isomerase
5355	9.97e-01	6.88e-01	0.223	-0.401095	-0.089263	300.45	PLP2	proteolipid protein 2
4007	9.97e-01	6.88e-01	0.223	-0.401095	-0.089263	300.45	PRICKLE3	prickle planar cell polarity protein 3
29978	9.97e-01	3.95e-01	0.225	0.850329	0.191303	395.97	UBQLN2	ubiquilin 2
139201	9.97e-01	6.91e-01	0.202	-0.397475	-0.080157	298.98	MAP2K4P1	mitogen-activated protein kinase kinase 4 pseudogene 1
5230	9.97e-01	7.49e-01	0.175	-0.320203	-0.056152	5430.21	PGK1	phosphoglycerate kinase 1
51186	9.97e-01	4.14e-01	0.215	0.816844	0.175268	432.68	TCEAL9	transcription elongation factor A like 9
27018	9.97e-01	5.65e-01	0.178	-0.575523	-0.102482	1744.68	BEX3	brain expressed X-linked 3
79921	9.97e-01	9.80e-01	0.196	0.02454	0.004815	1006.47	TCEAL4	transcription elongation factor A like 4
9643	9.97e-01	5.29e-01	0.208	-0.628951	-0.130606	1075.18	MORF4L2	mortality factor 4 like 2
5716	9.97e-01	9.73e-01	0.233	-0.033572	-0.007835	184.67	PSMD10	proteasome 26S subunit, non-ATPase 10
3597	9.97e-01	8.28e-01	0.185	-0.217567	-0.040339	475.31	IL13RA1	interleukin 13 receptor subunit alpha 1
10857	9.97e-01	8.80e-01	0.273	-0.15044	-0.041003	1679.2	PGRMC1	progesterone receptor membrane component 1
292	9.97e-01	6.26e-01	0.161	-0.487425	-0.078436	3082.61	SLC25A5	solute carrier family 25 member 5
4694	9.97e-01	7.41e-01	0.151	-0.330109	-0.049703	1996.97	NDUFA1	NADH:ubiquinone oxidoreductase subunit A1
27336	9.97e-01	3.88e-01	0.257	-0.863099	-0.222097	446.87	HTATSF1	HIV-1 Tat specific factor 1
84548	9.97e-01	5.26e-01	0.233	-0.634877	-0.147647	191.1	TMEM185A	transmembrane protein 185A
2316	9.97e-01	9.78e-01	0.268	-0.02772	-0.007434	670.84	FLNA	filamin A
537	9.97e-01	6.43e-01	0.221	0.463411	0.102299	638.5	ATP6AP1	ATPase H+ transporting accessory protein 1
6192	9.97e-01	5.14e-01	0.246	0.653382	0.160729	311.61	RPS4Y1	ribosomal protein S4 Y-linked 1
27095	9.99e-01	9.97e-01	0.169	0.004133	0.0007	785.24	TRAPPC3	trafficking protein particle complex subunit 3
2060	9.99e-01	9.95e-01	0.199	-0.006628	-0.001321	416.08	EPS15	epidermal growth factor receptor pathway substrate 15
30836	9.99e-01	9.92e-01	0.243	0.009487	0.002308	361.87	DNTTIP2	deoxynucleotidyltransferase terminal interacting protein 2
1499	9.99e-01	9.97e-01	0.142	-0.003673	-0.000521	2702.66	CTNNB1	catenin beta 1
84319	9.99e-01	9.91e-01	0.276	-0.011209	-0.003093	171.47	CMSS1	cms1 ribosomal small subunit homolog
60592	9.99e-01	9.99e-01	0.216	-0.001642	-0.000354	559.63	SCOC	short coiled-coil protein
22948	9.99e-01	9.93e-01	0.25	-0.008491	-0.002123	2196	CCT5	chaperonin containing TCP1 subunit 5
5295	9.99e-01	9.98e-01	0.233	-0.002068	-0.000481	347.73	PIK3R1	phosphoinositide-3-kinase regulatory subunit 1
1644	9.99e-01	9.93e-01	0.197	-0.008493	-0.001674	1084.63	DDC	dopa decarboxylase
3416	9.99e-01	9.98e-01	0.201	-0.002797	-0.000563	472.94	IDE	insulin degrading enzyme
282991	9.99e-01	9.96e-01	0.17	-0.004609	-0.000784	923.15	BLOC1S2	biogenesis of lysosomal organelles complex 1 subunit 2
1937	9.99e-01	9.99e-01	0.305	0.00108	0.000329	144.3	EEF1G	eukaryotic translation elongation factor 1 gamma
51569	9.99e-01	9.99e-01	0.181	-0.000832	-0.000151	621.37	UFM1	ubiquitin fold modifier 1
9636	NA	1.11e-02	0.284	2.538779	0.720627	135.86	ISG15	ISG15 ubiquitin like modifier
126792	NA	4.45e-01	0.295	0.764588	0.225893	85.69	B3GALT6	beta-1,3-galactosyltransferase 6
1677	NA	1.29e-01	0.456	1.51974	0.693168	38.6	DFFB	DNA fragmentation factor subunit beta
23463	NA	6.50e-01	0.476	-0.454122	-0.216094	33.53	ICMT	isoprenylcysteine carboxyl methyltransferase
9903	NA	5.98e-01	0.512	0.526936	0.269614	42.34	KLHL21	kelch like family member 21
6518	NA	4.89e-01	0.695	0.692386	0.481136	18.27	SLC2A5	solute carrier family 2 member 5
1676	NA	8.85e-01	0.483	-0.144715	-0.069879	36.59	DFFA	DNA fragmentation factor subunit alpha
6723	NA	6.01e-01	0.332	-0.522346	-0.173372	136.84	SRM	spermidine synthase
842	NA	9.03e-01	0.484	0.12185	0.059034	56.94	CASP9	caspase 9
3339	NA	6.58e-01	0.84	-0.442589	-0.371799	8.65	HSPG2	heparan sulfate proteoglycan 2
712	NA	3.23e-01	0.414	0.987649	0.408539	97.27	C1QA	complement C1q A chain
714	NA	3.45e-01	0.454	-0.944051	-0.428702	52.33	C1QC	complement C1q C chain
2048	NA	3.80e-01	0.615	-0.878651	-0.540605	26.55	EPHB2	EPH receptor B2
2582	NA	7.48e-01	0.299	0.321443	0.096181	105.54	GALE	UDP-galactose-4-epimerase
10772	NA	9.34e-01	0.391	0.083425	0.032599	90.96	SRSF10	serine and arginine rich splicing factor 10
79947	NA	1.64e-01	0.344	-1.393225	-0.47917	130.76	DHDDS	dehydrodolichyl diphosphate synthase subunit
6195	NA	8.01e-01	0.63	0.251907	0.158708	39.61	RPS6KA1	ribosomal protein S6 kinase A1
84958	NA	5.72e-01	0.699	0.565304	0.395034	12.05	SYTL1	synaptotagmin like 1
6118	NA	9.48e-01	0.378	-0.065225	-0.024653	59.78	RPA2	replication protein A2
1307	NA	6.88e-02	0.343	-1.819794	-0.623527	63.49	COL16A1	collagen type XVI alpha 1 chain
3932	NA	6.62e-01	0.604	-0.436928	-0.263783	18.45	LCK	LCK proto-oncogene, Src family tyrosine kinase
127544	NA	3.66e-01	0.305	-0.903567	-0.275514	129.53	RNF19B	ring finger protein 19B
22887	NA	2.15e-01	0.276	-1.240925	-0.343035	124.39	FOXJ3	forkhead box J3
5792	NA	1.82e-01	0.668	-1.335062	-0.89204	31.42	PTPRF	protein tyrosine phosphatase receptor type F
9670	NA	2.62e-01	0.537	1.122463	0.602667	23.29	IPO13	importin 13
8704	NA	7.51e-01	1.17	0.317748	0.371637	6.59	B4GALT2	beta-1,4-galactosyltransferase 2
1263	NA	9.78e-01	0.989	-0.028037	-0.027723	11.28	PLK3	polo like kinase 3
8569	NA	1.88e-01	0.326	1.317872	0.430153	74.37	MKNK1	MAPK interacting serine/threonine kinase 1
9813	NA	2.01e-01	0.702	1.278887	0.898082	13.05	EFCAB14	EF-hand calcium binding domain 14
3725	NA	3.62e-01	0.38	0.911864	0.346276	84.61	JUN	Jun proto-oncogene, AP-1 transcription factor subunit
8790	NA	8.99e-01	0.546	0.127467	0.06964	27.2	FPGT	fucose-1-phosphate guanylyltransferase
10561	NA	1.75e-01	0.307	1.354852	0.416254	102.52	IFI44	interferon induced protein 44
64123	NA	5.27e-01	0.954	0.631829	0.6026	34.81	ADGRL4	adhesion G protein-coupled receptor L4
3491	NA	7.15e-01	0.57	-0.365169	-0.208278	21.94	CCN1	cellular communication network factor 1
2152	NA	5.63e-01	0.586	-0.578929	-0.339179	29.28	F3	coagulation factor III, tissue factor
7412	NA	7.28e-01	1.877	-0.347186	-0.651607	42.24	VCAM1	vascular cell adhesion molecule 1
102606465	NA	2.89e-01	0.34	-1.060563	-0.360181	102.94	DPH5-DT	DPH5 divergent transcript
279	NA	2.66e-01	0.351	1.111355	0.390252	118.4	AMY2A	amylase alpha 2A
276	NA	7.05e-01	0.684	0.378118	0.25853	12.6	AMY1A	amylase alpha 1A
277	NA	9.41e-01	0.679	0.074142	0.050338	13.48	AMY1B	amylase alpha 1B
278	NA	5.62e-01	0.615	0.579325	0.356099	16.65	AMY1C	amylase alpha 1C
10451	NA	7.17e-01	0.773	0.361963	0.279917	14.75	VAV3	vav guanine nucleotide exchange factor 3
84722	NA	9.31e-01	0.686	-0.08648	-0.059331	30.21	PSRC1	proline and serine rich coiled-coil 1
2946	NA	7.40e-02	0.303	1.786486	0.542178	110.53	GSTM2	glutathione S-transferase mu 2
2944	NA	3.36e-01	0.26	0.961946	0.250545	135.96	GSTM1	glutathione S-transferase mu 1
79574	NA	8.75e-01	0.469	0.157863	0.074076	87.14	EPS8L3	EPS8 like 3
79961	NA	1.23e-01	0.34	1.543752	0.524158	75.77	DENND2D	DENN domain containing 2D
128346	NA	1.04e-01	0.684	1.625301	1.111554	26.68	C1orf162	chromosome 1 open reading frame 162
914	NA	1.46e-01	0.737	1.454497	1.072162	19.46	CD2	CD2 molecule
653505	NA	9.61e-01	0.635	-0.04848	-0.030785	15.04	PPIAL4A	peptidylprolyl isomerase A like 4A
2210	NA	2.49e-01	0.535	1.15345	0.616715	67.74	FCGR1BP	Fc gamma receptor Ib, pseudogene
100132417	NA	1.59e-01	0.636	1.409109	0.896322	17.37	FCGR1CP	Fc gamma receptor Ic, pseudogene
2209	NA	1.84e-01	0.684	1.328063	0.908545	16.28	FCGR1A	Fc gamma receptor Ia
8349	NA	1.60e-01	0.619	1.40623	0.871154	33.12	H2BC21	H2B clustered histone 21
55793	NA	9.16e-02	0.658	1.68725	1.110474	31.63	MINDY1	MINDY lysine 48 deubiquitinase 1
58497	NA	2.45e-02	0.453	-2.249698	-1.019354	45.56	PRUNE1	prune exopolyphosphatase 1
10962	NA	2.93e-01	0.692	1.051489	0.727719	40.8	MLLT11	MLLT11 transcription factor 7 cofactor
117145	NA	5.19e-01	0.358	-0.644312	-0.230603	117.77	THEM4	thioesterase superfamily member 4
6275	NA	8.06e-01	0.561	0.245086	0.137519	34.41	S100A4	S100 calcium binding protein A4
65123	NA	2.80e-01	0.472	1.079865	0.509207	39.03	INTS3	integrator complex subunit 3
11000	NA	8.98e-01	0.377	-0.128581	-0.048486	89.52	SLC27A3	solute carrier family 27 member 3
10654	NA	1.93e-01	0.457	-1.303141	-0.596058	35.25	PMVK	phosphomevalonate kinase
1163	NA	6.71e-01	0.439	0.425179	0.186581	31.49	CKS1B	CDC28 protein kinase regulatory subunit 1B
80308	NA	9.86e-01	0.348	0.01798	0.006265	65.61	FLAD1	flavin adenine dinucleotide synthetase 1
4582	NA	4.49e-02	0.87	2.005143	1.744625	12.48	MUC1	mucin 1, cell surface associated
4332	NA	9.55e-01	0.723	0.05619	0.040613	31.39	MNDA	myeloid cell nuclear differentiation antigen
3310	NA	1.40e-01	0.713	1.477556	1.053389	33.99	HSPA6	heat shock protein family A (Hsp70) member 6
3311	NA	1.40e-01	0.713	1.477556	1.053389	33.99	HSPA7	heat shock protein family A (Hsp70) member 7 (pseudogene)
25903	NA	4.27e-01	0.318	0.794438	0.252951	117.51	OLFML2B	olfactomedin like 2B
54499	NA	3.51e-01	0.303	-0.932133	-0.28204	83.03	TMCO1	transmembrane and coiled-coil domains 1
92241	NA	9.65e-01	0.385	-0.043734	-0.016832	56.75	RCSD1	RCSD domain containing 1
6846	NA	4.53e-01	0.842	0.75035	0.631978	13.44	XCL2	X-C motif chemokine ligand 2
6375	NA	5.05e-01	0.665	0.66679	0.443476	34.3	XCL1	X-C motif chemokine ligand 1
6401	NA	6.80e-01	0.806	-0.412658	-0.332408	9.79	SELE	selectin E
55732	NA	9.86e-01	0.403	-0.018047	-0.007269	51.19	C1orf112	chromosome 1 open reading frame 112
2326	NA	8.76e-02	0.349	1.708063	0.596187	131.92	FMO1	flavin containing dimethylaniline monoxygenase 1
356	NA	4.73e-01	0.772	0.717927	0.554004	11.39	FASLG	Fas ligand
9917	NA	1.92e-01	0.364	-1.305861	-0.475339	100.32	FAM20B	FAM20B glycosaminoglycan xylosylkinase
3918	NA	2.00e-01	0.512	-1.281174	-0.656166	44.97	LAMC2	laminin subunit gamma 2
5788	NA	8.64e-02	0.449	1.714453	0.77035	73.32	PTPRC	protein tyrosine phosphatase receptor type C
23612	NA	5.57e-01	0.527	0.587487	0.30948	32.51	PHLDA3	pleckstrin homology like domain family A member 3
9641	NA	6.60e-01	1.049	0.439978	0.461346	10.26	IKBKE	inhibitor of nuclear factor kappa B kinase subunit epsilon
8444	NA	9.69e-01	0.248	-0.039368	-0.009756	139.68	DYRK3	dual specificity tyrosine phosphorylation regulated kinase 3
3586	NA	2.39e-01	0.742	1.176751	0.8726	13.35	IL10	interleukin 10
9214	NA	6.22e-01	0.504	-0.49361	-0.248798	61.97	FCMR	Fc mu receptor
1604	NA	4.44e-01	0.335	0.765901	0.256567	135.25	CD55	CD55 molecule (Cromer blood group)
1379	NA	5.19e-01	0.664	0.644872	0.428316	21.08	CR1L	complement C3b/C4b receptor 1 like
3914	NA	3.48e-02	0.581	-2.110256	-1.22616	33.03	LAMB3	laminin subunit beta 3
4751	NA	9.19e-01	0.799	-0.101813	-0.081312	10.36	NEK2	NIMA related kinase 2
9926	NA	9.38e-01	0.394	-0.078164	-0.030824	123.13	LPGAT1	lysophosphatidylglycerol acyltransferase 1
51514	NA	9.76e-01	0.754	-0.029898	-0.02253	11.97	DTL	denticleless E3 ubiquitin protein ligase homolog
467	NA	6.13e-02	0.571	1.871415	1.069385	21.15	ATF3	activating transcription factor 3
2058	NA	9.05e-01	0.514	0.119718	0.061571	25.72	EPRS1	glutamyl-prolyl-tRNA synthetase 1
4931	NA	8.91e-01	0.547	-0.136872	-0.074914	34.8	NVL	nuclear VCP like
3930	NA	7.19e-01	0.375	0.359462	0.134954	136.78	LBR	lamin B receptor
5867	NA	4.75e-01	0.408	0.714267	0.291132	64.24	RAB4A	RAB4A, member RAS oncogene family
23456	NA	6.54e-01	0.262	0.447953	0.117179	132.22	ABCB10	ATP binding cassette subfamily B member 10
3775	NA	4.42e-01	0.855	-0.769591	-0.658299	30.36	KCNK1	potassium two pore domain channel subfamily K member 1
1130	NA	7.96e-01	0.684	-0.258838	-0.17715	12.89	LYST	lysosomal trafficking regulator
55127	NA	6.15e-01	0.478	-0.502306	-0.240251	30.21	HEATR1	HEAT repeat containing 1
4548	NA	3.16e-01	0.451	-1.001878	-0.451822	35.23	MTR	5-methyltetrahydrofolate-homocysteine methyltransferase
23596	NA	8.22e-01	0.318	-0.225414	-0.071685	73.37	OPN3	opsin 3
129607	NA	4.09e-01	0.547	-0.825197	-0.451181	29.07	CMPK2	cytidine/uridine monophosphate kinase 2
9270	NA	7.80e-01	0.477	0.279052	0.133085	35.94	ITGB1BP1	integrin subunit beta 1 binding protein 1
9687	NA	7.11e-01	0.667	0.370853	0.247534	21.57	GREB1	growth regulating estrogen receptor binding 1
348654	NA	5.24e-03	0.3	2.792188	0.838195	93.58	GEN1	GEN1 Holliday junction 5' flap endonuclease
151449	NA	2.20e-01	0.391	-1.22546	-0.479444	58.39	GDF7	growth differentiation factor 7
1788	NA	7.26e-01	0.366	0.351117	0.128359	65.83	DNMT3A	DNA methyltransferase 3 alpha
64080	NA	2.97e-01	0.332	-1.042871	-0.346607	82.99	RBKS	ribokinase
1545	NA	3.36e-01	0.493	-0.961482	-0.473885	70.58	CYP1B1	cytochrome P450 family 1 subfamily B member 1
4436	NA	2.79e-01	0.859	-1.082188	-0.929659	20.5	MSH2	mutS homolog 2
2956	NA	6.78e-01	0.367	-0.415611	-0.152485	95.9	MSH6	mutS homolog 6
80204	NA	5.21e-01	0.663	0.642033	0.425458	15.01	FBXO11	F-box protein 11
51130	NA	6.97e-01	0.48	0.389439	0.187113	28.94	ASB3	ankyrin repeat and SOCS box containing 3
100302652	NA	6.97e-01	0.48	0.389439	0.187113	28.94	GPR75-ASB3	GPR75-ASB3 readthrough
494143	NA	4.74e-01	0.601	0.716709	0.430977	27.98	CHAC2	ChaC glutathione specific gamma-glutamylcyclotransferase 2
